code,albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_kl_statistics,pearson_kl_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean,cpu_time,wall_time,cpu_time_kernel,wall_time_kernel
phyla3_0.3_0.9_10050100_750_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,50,100,100,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7856662327758432,2.340506860845002e-210,0.7194880953592588,3.4413067844329604e-160,0.1248682765020789,0.3441437399894859,4.995411725001759,29.75218892097473,1.7993061839952134,28.522511959075928
phyla3_0.3_0.9_1007030_250_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,30,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7827298039378586,9.186181388818423e-208,0.7339377688614398,7.596026659693364e-170,0.1220164242724729,0.3403904329202644,5.978881046001334,32.3875629901886,2.0840704270085553,31.294563055038452
phyla3_0.3_0.9_1007030_250_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,30,Cellrank Pseudotime Kernel,250,50,5,,hard,0.7844269214756057,2.9443837778821684e-209,0.7280303698404583,8.008501449102808e-166,0.1209011939530965,0.3391383744127753,5.539048214996001,31.137030601501465,2.2154164189996663,29.91969919204712
phyla3_0.3_0.9_1007030_250_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,30,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7847189198574097,1.6238702800404344e-209,0.7173657324851013,8.013708978155252e-159,0.1210548552930277,0.3394750667175581,6.092002182995202,29.69436812400818,2.034115092988941,28.33563494682312
phyla3_0.3_0.9_1007030_500_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,30,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7834468244617615,2.1553591861016276e-208,0.7352408513352193,9.519781230390793e-171,0.1238935727443365,0.3426999040165107,7.349989169000764,29.8560848236084,1.9388116750051267,28.494749069213867
phyla3_0.3_0.9_1007030_500_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,30,Cellrank Pseudotime Kernel,500,50,5,,hard,0.785345638579196,4.513211664168299e-210,0.7303036720571239,2.3338201264413676e-167,0.1239320387874417,0.3428575350687507,6.410870760999387,30.06008362770081,1.941022544997395,28.58734369277954
phyla3_0.3_0.9_1007030_500_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,30,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7855166119689244,3.1802562778116214e-210,0.7199556232111675,1.7134155762607512e-160,0.1245083145161563,0.3436985048506143,5.858238307991996,29.9769287109375,1.8705199529940728,28.729120016098022
phyla3_0.3_0.9_1007030_750_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,30,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7840099660944491,6.87600207251059e-209,0.7352560723321556,9.290942262761615e-171,0.1246296094080077,0.3436153280967109,6.107317468995461,31.542329788208008,2.53601903100207,30.20833683013916
phyla3_0.3_0.9_1007030_750_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,30,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7856714805480322,2.3154628623650314e-210,0.7301473503716273,2.979583248513119e-167,0.1236919386484947,0.3425781467969567,5.821597190995817,31.822654724121097,2.0465456999954768,30.583243131637573
phyla3_0.3_0.9_1007030_750_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,30,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7856662327758432,2.340506860845002e-210,0.7194880953592588,3.4413067844329604e-160,0.1248682765020789,0.3441437399894859,5.695110043001478,32.54040026664734,2.3560673960018903,31.440488815307617
phyla3_0.3_0.9_1007050_250_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,50,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7827298039378586,9.186181388818423e-208,0.7339377688614398,7.596026659693364e-170,0.1220164242724729,0.3403904329202644,5.864875725004822,31.009989738464355,1.6916156049992424,29.726422548294067
phyla3_0.3_0.9_1007050_250_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,50,Cellrank Pseudotime Kernel,250,50,5,,hard,0.7844269214756057,2.9443837778821684e-209,0.7280303698404583,8.008501449102808e-166,0.1209011939530965,0.3391383744127753,5.118625756003894,32.60329222679138,1.9730793750059092,31.322529077529907
phyla3_0.3_0.9_1007050_250_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,50,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7847189198574097,1.6238702800404344e-209,0.7173657324851013,8.013708978155252e-159,0.1210548552930277,0.3394750667175581,5.271597433995339,29.903031587600708,1.8431161179905755,28.673049211502075
phyla3_0.3_0.9_1007050_500_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,50,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7834468244617615,2.1553591861016276e-208,0.7352408513352193,9.519781230390793e-171,0.1238935727443365,0.3426999040165107,6.399940402989159,31.635109901428223,2.1610374019946903,30.302210807800293
phyla3_0.3_0.9_1007050_500_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,50,Cellrank Pseudotime Kernel,500,50,5,,hard,0.785345638579196,4.513211664168299e-210,0.7303036720571239,2.3338201264413676e-167,0.1239320387874417,0.3428575350687507,5.448632188010379,28.80302667617798,1.7518356280052103,27.493507862091064
phyla3_0.3_0.9_1007050_500_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,50,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7855166119689244,3.1802562778116214e-210,0.7199556232111675,1.7134155762607512e-160,0.1245083145161563,0.3436985048506143,6.495543779004947,29.59580683708191,1.9920649800042156,28.237854480743408
phyla3_0.3_0.9_1007050_750_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,50,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7840099660944491,6.87600207251059e-209,0.7352560723321556,9.290942262761615e-171,0.1246296094080077,0.3436153280967109,5.788422071011155,25.88389229774475,2.12035957101034,24.634419918060303
phyla3_0.3_0.9_1007050_750_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,50,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7856714805480322,2.3154628623650314e-210,0.7301473503716273,2.979583248513119e-167,0.1236919386484947,0.3425781467969567,6.125630405003903,25.22829008102417,2.170394982007565,23.8969464302063
phyla3_0.3_0.9_1007050_750_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,50,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7856662327758432,2.340506860845002e-210,0.7194880953592588,3.4413067844329604e-160,0.1248682765020789,0.3441437399894859,5.574486584999249,29.820215463638306,1.7901166029914748,28.5059974193573
phyla3_0.3_0.9_1007070_250_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,70,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7827298039378586,9.186181388818423e-208,0.7339377688614398,7.596026659693364e-170,0.1220164242724729,0.3403904329202644,5.763564786000643,27.90278911590576,1.8448768700036453,26.584211349487305
phyla3_0.3_0.9_1007070_250_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,70,Cellrank Pseudotime Kernel,250,50,5,,hard,0.7844269214756057,2.9443837778821684e-209,0.7280303698404583,8.008501449102808e-166,0.1209011939530965,0.3391383744127753,5.6931335069966735,30.50621795654297,2.0334329070028616,29.23471093177795
phyla3_0.3_0.9_1007070_250_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,70,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7847189198574097,1.6238702800404344e-209,0.7173657324851013,8.013708978155252e-159,0.1210548552930277,0.3394750667175581,5.10528308400535,29.21250629425049,1.8938354660058392,27.916188716888428
phyla3_0.3_0.9_1007070_500_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,70,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7834468244617615,2.1553591861016276e-208,0.7352408513352193,9.519781230390793e-171,0.1238935727443365,0.3426999040165107,5.565779853001004,29.034918308258057,2.060537112003658,27.75010848045349
phyla3_0.3_0.9_1007070_500_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,70,Cellrank Pseudotime Kernel,500,50,5,,hard,0.785345638579196,4.513211664168299e-210,0.7303036720571239,2.3338201264413676e-167,0.1239320387874417,0.3428575350687507,5.643999425999937,31.06423783302307,1.9085719239956231,29.72848105430603
phyla3_0.3_0.9_1007070_500_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,70,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7855166119689244,3.1802562778116214e-210,0.7199556232111675,1.7134155762607512e-160,0.1245083145161563,0.3436985048506143,6.539552614995046,26.909642696380615,1.9625279369938653,25.393651962280273
phyla3_0.3_0.9_1007070_750_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,70,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7840099660944491,6.87600207251059e-209,0.7352560723321556,9.290942262761615e-171,0.1246296094080077,0.3436153280967109,6.979426630001399,30.90705394744873,2.5467084989941213,29.399043321609497
phyla3_0.3_0.9_1007070_750_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,70,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7856714805480322,2.3154628623650314e-210,0.7301473503716273,2.979583248513119e-167,0.1236919386484947,0.3425781467969567,7.494475760991918,29.93346357345581,2.498046863998752,28.410135746002197
phyla3_0.3_0.9_1007070_750_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,70,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7856662327758432,2.340506860845002e-210,0.7194880953592588,3.4413067844329604e-160,0.1248682765020789,0.3441437399894859,5.559520548005821,31.418729543685913,1.6861669570062077,30.096571445465088
phyla3_0.3_0.9_10070100_250_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,100,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7827298039378586,9.186181388818423e-208,0.7339377688614398,7.596026659693364e-170,0.1220164242724729,0.3403904329202644,5.298884632997215,30.303879022598267,1.8734981779998632,29.055258989334103
phyla3_0.3_0.9_10070100_250_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,100,Cellrank Pseudotime Kernel,250,50,5,,hard,0.7844269214756057,2.9443837778821684e-209,0.7280303698404583,8.008501449102808e-166,0.1209011939530965,0.3391383744127753,5.534081409001374,29.85015320777893,1.9205146680033067,28.534377574920654
phyla3_0.3_0.9_10070100_250_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,100,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7847189198574097,1.6238702800404344e-209,0.7173657324851013,8.013708978155252e-159,0.1210548552930277,0.3394750667175581,5.866622635003296,29.41709280014038,1.923510970998905,28.14798140525818
phyla3_0.3_0.9_10070100_500_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,100,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7834468244617615,2.1553591861016276e-208,0.7352408513352193,9.519781230390793e-171,0.1238935727443365,0.3426999040165107,5.494203195004957,29.59539008140564,1.872236437004176,28.28536081314087
phyla3_0.3_0.9_10070100_500_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,100,Cellrank Pseudotime Kernel,500,50,5,,hard,0.785345638579196,4.513211664168299e-210,0.7303036720571239,2.3338201264413676e-167,0.1239320387874417,0.3428575350687507,5.453845593001461,28.85329031944275,1.8432127949927235,27.585943698883057
phyla3_0.3_0.9_10070100_500_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,100,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7855166119689244,3.1802562778116214e-210,0.7199556232111675,1.7134155762607512e-160,0.1245083145161563,0.3436985048506143,6.372908450008254,26.982491493225098,1.8859759690094504,25.63695240020752
phyla3_0.3_0.9_10070100_750_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,100,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7840099660944491,6.87600207251059e-209,0.7352560723321556,9.290942262761615e-171,0.1246296094080077,0.3436153280967109,5.675006849007332,29.609427213668823,2.1585448070109123,28.328245162963867
phyla3_0.3_0.9_10070100_750_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,100,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7856714805480322,2.3154628623650314e-210,0.7301473503716273,2.979583248513119e-167,0.1236919386484947,0.3425781467969567,6.812748998985626,30.613524436950684,1.8446586319914784,29.298948049545288
phyla3_0.3_0.9_10070100_750_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,70,100,100,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7856662327758432,2.340506860845002e-210,0.7194880953592588,3.4413067844329604e-160,0.1248682765020789,0.3441437399894859,6.758172268004273,29.588043689727783,2.220974672003649,28.268170595169067
phyla3_0.3_0.9_10010030_250_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,30,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7827298039378586,9.186181388818423e-208,0.7339377688614398,7.596026659693364e-170,0.1220164242724729,0.3403904329202644,6.835517480998533,31.429611444473267,2.7499777159973746,30.111170530319217
phyla3_0.3_0.9_10010030_250_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,30,Cellrank Pseudotime Kernel,250,50,5,,hard,0.7844269214756057,2.9443837778821684e-209,0.7280303698404583,8.008501449102808e-166,0.1209011939530965,0.3391383744127753,6.193507049989421,30.100100994110107,2.05324626500078,28.49154782295227
phyla3_0.3_0.9_10010030_250_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,30,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7847189198574097,1.6238702800404344e-209,0.7173657324851013,8.013708978155252e-159,0.1210548552930277,0.3394750667175581,5.913087249995442,30.529240131378177,2.295763246991555,29.113800764083862
phyla3_0.3_0.9_10010030_500_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,30,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7834468244617615,2.1553591861016276e-208,0.7352408513352193,9.519781230390793e-171,0.1238935727443365,0.3426999040165107,5.8916696419910295,30.809741973876953,2.0845436249946943,29.59182047843933
phyla3_0.3_0.9_10010030_500_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,30,Cellrank Pseudotime Kernel,500,50,5,,hard,0.785345638579196,4.513211664168299e-210,0.7303036720571239,2.3338201264413676e-167,0.1239320387874417,0.3428575350687507,5.79627980699297,26.575462102890015,1.943224165996071,25.06177258491516
phyla3_0.3_0.9_10010030_500_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,30,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7855166119689244,3.1802562778116214e-210,0.7199556232111675,1.7134155762607512e-160,0.1245083145161563,0.3436985048506143,5.274547775014071,26.731613397598267,1.9909704190067712,25.514551639556885
phyla3_0.3_0.9_10010030_750_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,30,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7840099660944491,6.87600207251059e-209,0.7352560723321556,9.290942262761615e-171,0.1246296094080077,0.3436153280967109,5.7337523700116435,30.01780891418457,2.0549279570113868,28.806418657302856
phyla3_0.3_0.9_10010030_750_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,30,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7856714805480322,2.3154628623650314e-210,0.7301473503716273,2.979583248513119e-167,0.1236919386484947,0.3425781467969567,4.977292661002139,32.31272506713867,1.798125023007742,31.068615913391113
phyla3_0.3_0.9_10010030_750_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,30,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7856662327758432,2.340506860845002e-210,0.7194880953592588,3.4413067844329604e-160,0.1248682765020789,0.3441437399894859,6.151179119988228,27.61323308944702,1.96518728499359,26.123364210128784
phyla3_0.3_0.9_10010050_250_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,50,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7827298039378586,9.186181388818423e-208,0.7339377688614398,7.596026659693364e-170,0.1220164242724729,0.3403904329202644,7.233379234006861,27.764463663101196,1.7822382919985102,26.34939980506897
phyla3_0.3_0.9_10010050_250_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,50,Cellrank Pseudotime Kernel,250,50,5,,hard,0.7844269214756057,2.9443837778821684e-209,0.7280303698404583,8.008501449102808e-166,0.1209011939530965,0.3391383744127753,6.341579679996357,30.30039620399475,1.9579702549963256,28.77456498146057
phyla3_0.3_0.9_10010050_250_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,50,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7847189198574097,1.6238702800404344e-209,0.7173657324851013,8.013708978155252e-159,0.1210548552930277,0.3394750667175581,5.347265600998071,32.12422204017639,2.155220708998968,30.886609077453613
phyla3_0.3_0.9_10010050_500_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,50,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7834468244617615,2.1553591861016276e-208,0.7352408513352193,9.519781230390793e-171,0.1238935727443365,0.3426999040165107,6.6823998619947815,31.515291452407837,2.3845472499961033,30.24502921104431
phyla3_0.3_0.9_10010050_500_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,50,Cellrank Pseudotime Kernel,500,50,5,,hard,0.785345638579196,4.513211664168299e-210,0.7303036720571239,2.3338201264413676e-167,0.1239320387874417,0.3428575350687507,6.0118229020008584,29.486818552017212,2.0619713710038923,27.948113203048703
phyla3_0.3_0.9_10010050_500_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,50,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7855166119689244,3.1802562778116214e-210,0.7199556232111675,1.7134155762607512e-160,0.1245083145161563,0.3436985048506143,5.899932988992077,26.144184827804565,1.949884118992486,24.86403203010559
phyla3_0.3_0.9_10010050_750_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,50,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7840099660944491,6.87600207251059e-209,0.7352560723321556,9.290942262761615e-171,0.1246296094080077,0.3436153280967109,6.384386146004545,27.686200857162476,2.1604124510049587,26.38650369644165
phyla3_0.3_0.9_10010050_750_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,50,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7856714805480322,2.3154628623650314e-210,0.7301473503716273,2.979583248513119e-167,0.1236919386484947,0.3425781467969567,5.188899173008394,29.895638465881348,1.9386920319957424,28.634768962860107
phyla3_0.3_0.9_10010050_750_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,50,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7856662327758432,2.340506860845002e-210,0.7194880953592588,3.4413067844329604e-160,0.1248682765020789,0.3441437399894859,5.896642330990289,31.841545343399048,2.36636580999766,30.76113653182983
phyla3_0.3_0.9_10010070_250_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,70,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7827298039378586,9.186181388818423e-208,0.7339377688614398,7.596026659693364e-170,0.1220164242724729,0.3403904329202644,5.4299807240167866,27.76737141609192,1.6824531060119623,26.530267000198364
phyla3_0.3_0.9_10010070_250_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,70,Cellrank Pseudotime Kernel,250,50,5,,hard,0.7844269214756057,2.9443837778821684e-209,0.7280303698404583,8.008501449102808e-166,0.1209011939530965,0.3391383744127753,6.0245569000107935,30.0475332736969,2.0195620590093313,28.75210952758789
phyla3_0.3_0.9_10010070_250_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,70,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7847189198574097,1.6238702800404344e-209,0.7173657324851013,8.013708978155252e-159,0.1210548552930277,0.3394750667175581,4.713299577997532,30.978386878967285,1.6080700489983428,29.717071294784542
phyla3_0.3_0.9_10010070_500_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,70,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7834468244617615,2.1553591861016276e-208,0.7352408513352193,9.519781230390793e-171,0.1238935727443365,0.3426999040165107,6.931478677986888,26.329373121261597,2.1553122109908145,25.02077341079712
phyla3_0.3_0.9_10010070_500_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,70,Cellrank Pseudotime Kernel,500,50,5,,hard,0.785345638579196,4.513211664168299e-210,0.7303036720571239,2.3338201264413676e-167,0.1239320387874417,0.3428575350687507,5.98593790299492,30.52893590927124,1.8919111139985032,29.153130769729614
phyla3_0.3_0.9_10010070_500_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,70,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7855166119689244,3.1802562778116214e-210,0.7199556232111675,1.7134155762607512e-160,0.1245083145161563,0.3436985048506143,5.604344220992061,29.255476713180546,1.7997376900020754,28.02101445198059
phyla3_0.3_0.9_10010070_750_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,70,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7840099660944491,6.87600207251059e-209,0.7352560723321556,9.290942262761615e-171,0.1246296094080077,0.3436153280967109,5.354455181994126,30.671574592590332,1.9786529609991703,29.394739389419556
phyla3_0.3_0.9_10010070_750_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,70,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7856714805480322,2.3154628623650314e-210,0.7301473503716273,2.979583248513119e-167,0.1236919386484947,0.3425781467969567,6.8785920279915445,31.382577896118164,1.9936693639901932,30.04534411430359
phyla3_0.3_0.9_10010070_750_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,70,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7856662327758432,2.340506860845002e-210,0.7194880953592588,3.4413067844329604e-160,0.1248682765020789,0.3441437399894859,5.507799349987181,33.02385067939758,2.2419074359931983,31.92986297607422
phyla3_0.3_0.9_100100100_250_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,100,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7827298039378586,9.186181388818423e-208,0.7339377688614398,7.596026659693364e-170,0.1220164242724729,0.3403904329202644,5.970435389011982,27.00355315208435,1.6436200480093248,25.71538209915161
phyla3_0.3_0.9_100100100_250_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,100,Cellrank Pseudotime Kernel,250,50,5,,hard,0.7844269214756057,2.9443837778821684e-209,0.7280303698404583,8.008501449102808e-166,0.1209011939530965,0.3391383744127753,5.689256914003636,24.74697971343994,1.8093931600014912,23.421756505966187
phyla3_0.3_0.9_100100100_250_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,100,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7847189198574097,1.6238702800404344e-209,0.7173657324851013,8.013708978155252e-159,0.1210548552930277,0.3394750667175581,5.800218812015373,26.09589457511902,2.150099984006374,24.79392123222351
phyla3_0.3_0.9_100100100_500_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,100,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7834468244617615,2.1553591861016276e-208,0.7352408513352193,9.519781230390793e-171,0.1238935727443365,0.3426999040165107,6.744565358007094,26.877586603164673,1.7987001610017614,25.5294930934906
phyla3_0.3_0.9_100100100_500_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,100,Cellrank Pseudotime Kernel,500,50,5,,hard,0.785345638579196,4.513211664168299e-210,0.7303036720571239,2.3338201264413676e-167,0.1239320387874417,0.3428575350687507,6.831035357012297,27.01176428794861,1.938358129002154,25.37820553779602
phyla3_0.3_0.9_100100100_500_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,100,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7855166119689244,3.1802562778116214e-210,0.7199556232111675,1.7134155762607512e-160,0.1245083145161563,0.3436985048506143,6.550661754998146,27.479559421539307,1.9499864039971728,26.061108112335205
phyla3_0.3_0.9_100100100_750_30_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,100,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7840099660944491,6.87600207251059e-209,0.7352560723321556,9.290942262761615e-171,0.1246296094080077,0.3436153280967109,5.493083503009984,26.524229526519775,1.8348074730020016,25.276140689849857
phyla3_0.3_0.9_100100100_750_50_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,100,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7856714805480322,2.3154628623650314e-210,0.7301473503716273,2.979583248513119e-167,0.1236919386484947,0.3425781467969567,5.782858160004253,26.13715124130249,2.117197963001672,24.82942032814026
phyla3_0.3_0.9_100100100_750_100_True,phyla3,1000,GRN_100,0.9,0.3,rna,True,100,100,100,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7856662327758432,2.340506860845002e-210,0.7194880953592588,3.4413067844329604e-160,0.1248682765020789,0.3441437399894859,6.494438574984088,27.532430410385132,2.432026002992643,25.658543825149536
phyla3_0.5_0.1_303030_250_30_True,phyla3,1000,GRN_100,0.1,0.5,rna,True,30,30,30,Cellrank Pseudotime Kernel,250,30,5,,hard,0.6972779655485067,1.7624166379509744e-146,0.8474037097730102,1.193419204244931e-276,0.0352112743118463,0.1923248236442144,5.371422074007569,25.145373344421387,2.2372522390069207,24.376492500305176
phyla3_0.5_0.1_303030_250_50_True,phyla3,1000,GRN_100,0.1,0.5,rna,True,30,30,30,Cellrank Pseudotime Kernel,250,50,5,,hard,0.6946258142903182,6.29816776841094e-145,0.8492339397008056,4.736924484840626e-279,0.0426278425076334,0.2073975198675159,5.02156007400481,24.862409830093384,1.7619847090099938,23.97951817512512
phyla3_0.5_0.1_303030_250_100_True,phyla3,1000,GRN_100,0.1,0.5,rna,True,30,30,30,Cellrank Pseudotime Kernel,250,100,5,,hard,0.5311581293627063,6.968108263994205e-74,0.6924506185410739,1.1492329282448546e-143,0.2122536754843115,0.4907995265658426,5.321041065006284,25.086928129196167,1.586707729002228,24.298655033111572
phyla3_0.5_0.1_303030_500_30_True,phyla3,1000,GRN_100,0.1,0.5,rna,True,30,30,30,Cellrank Pseudotime Kernel,500,30,5,,hard,0.69801871495095,6.445717840565073e-147,0.8474474170295768,1.0466875952877876e-276,0.0341914992063352,0.1901488959484046,5.086099461012054,25.43609642982483,1.5693552010052372,24.528973817825317
phyla3_0.5_0.1_303030_500_50_True,phyla3,1000,GRN_100,0.1,0.5,rna,True,30,30,30,Cellrank Pseudotime Kernel,500,50,5,,hard,0.6967040810537151,3.8337279510463233e-146,0.8495481281910616,1.819967154278873e-279,0.0408772161715264,0.2042855191352198,4.131769452011213,23.929758071899418,1.4245996690005995,23.034218549728394
phyla3_0.5_0.1_303030_500_100_True,phyla3,1000,GRN_100,0.1,0.5,rna,True,30,30,30,Cellrank Pseudotime Kernel,500,100,5,,hard,0.5502060296427829,3.3026951998401984e-80,0.7012832362058947,7.379005442842874e-149,0.1953393801711848,0.4660110392961153,5.104788737997296,26.735208988189697,1.5231186680030078,26.014366388320923
