code,failed,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,fate_index_pval,fate_index_stat,n_terminal_states,pearson_pval_KLD,pearson_stat_KLD,pearson_pval_SHE,pearson_stat_SHE,spearman_pval_KLD,spearman_stat_KLD,spearman_pval_SHE,spearman_stat_SHE,temporal_state_score,terminal_enrichment,terminal_silhouette_pse,terminal_silhouette_soft,tsr,ttc,ttp,tts,jsd_totipotent,jsd_multipotent,jsd_committed,committed,totipotent,multipotent
three_branches_True_0.5_0.1_10,False,True,,,,,8.128520504326635e-90,0.5769788921543593,3.0,3.8340997956861126e-173,0.7386637597098947,1.954825586803517e-89,-0.575962541194948,4.079646702378994e-277,0.8477609142513409,1.672097429052316e-129,-0.6666159174081269,0.9814662816821405,0.4557891224557891,0.7879097715356547,0.7388529779578603,1.0,0.9625913493674637,1.0,0.9639612618419039,,,,0.08004367503133174,0.30651596292791544,
three_branches_True_0.5_0.3_30,False,True,,,,,1.3331998270627358e-168,0.7321273462404012,3.0,3.121016441909016e-246,0.8219691610412766,1.0306521752099286e-157,-0.71562913585669,5.329398055482721e-268,0.8406058260024163,4.992681706778878e-187,-0.757497611616284,0.9815169309057481,0.45495495495495497,0.8209312749777545,0.6496654045040823,1.0,0.963647092075327,1.0,0.9631039557869223,,,,0.15373796650821558,0.31682993217827937,
three_branches_True_0.5_0.3_50,False,True,,,,,1.3331998270627358e-168,0.7321273462404012,3.0,3.121016441909016e-246,0.8219691610412766,1.0306521752099286e-157,-0.71562913585669,5.329398055482721e-268,0.8406058260024163,4.992681706778878e-187,-0.757497611616284,0.9815169309057481,0.45495495495495497,0.8209312749777545,0.6496654045040823,1.0,0.963647092075327,1.0,0.9631039557869223,,,,0.15373796650821558,0.31682993217827937,
three_branches_True_0.5_0.3_70,False,True,,,,,1.3331998270627358e-168,0.7321273462404012,3.0,3.121016441909016e-246,0.8219691610412766,1.0306521752099286e-157,-0.71562913585669,5.329398055482721e-268,0.8406058260024163,4.992681706778878e-187,-0.757497611616284,0.9815169309057481,0.45495495495495497,0.8209312749777545,0.6496654045040823,1.0,0.963647092075327,1.0,0.9631039557869223,,,,0.15373796650821558,0.31682993217827937,
three_branches_True_0.5_0.3_10,False,True,,,,,1.3331998270627358e-168,0.7321273462404012,3.0,3.121016441909016e-246,0.8219691610412766,1.0306521752099286e-157,-0.71562913585669,5.329398055482721e-268,0.8406058260024163,4.992681706778878e-187,-0.757497611616284,0.9815169309057481,0.45495495495495497,0.8209312749777545,0.6496654045040823,1.0,0.963647092075327,1.0,0.9631039557869223,,,,0.15373796650821558,0.31682993217827937,
three_branches_True_0.5_0.5_30,False,True,,,,,5.045145110767697e-127,0.6618088773325276,3.0,7.373343146382572e-142,0.6892994462683828,4.718853514029155e-78,-0.5438517891361352,9.663233187823314e-169,0.7323314513996121,1.4775113171328633e-136,-0.6798157232207307,0.9813796964647385,0.45545545545545546,0.8848970279406528,0.8001746143384492,1.0,0.9631574045121933,1.0,0.9630548154861694,,,,0.1084822866612894,0.41806155644242593,
three_branches_True_0.5_0.5_50,False,True,,,,,5.045145110767697e-127,0.6618088773325276,3.0,7.373343146382572e-142,0.6892994462683828,4.718853514029155e-78,-0.5438517891361352,9.663233187823314e-169,0.7323314513996121,1.4775113171328633e-136,-0.6798157232207307,0.9813796964647385,0.45545545545545546,0.8848970279406528,0.8001746143384492,1.0,0.9631574045121933,1.0,0.9630548154861694,,,,0.1084822866612894,0.41806155644242593,
three_branches_True_0.5_0.5_70,False,True,,,,,5.045145110767697e-127,0.6618088773325276,3.0,7.373343146382572e-142,0.6892994462683828,4.718853514029155e-78,-0.5438517891361352,9.663233187823314e-169,0.7323314513996121,1.4775113171328633e-136,-0.6798157232207307,0.9813796964647385,0.45545545545545546,0.8848970279406528,0.8001746143384492,1.0,0.9631574045121933,1.0,0.9630548154861694,,,,0.1084822866612894,0.41806155644242593,
three_branches_True_0.5_0.5_10,False,True,,,,,5.045145110767697e-127,0.6618088773325276,3.0,7.373343146382572e-142,0.6892994462683828,4.718853514029155e-78,-0.5438517891361352,9.663233187823314e-169,0.7323314513996121,1.4775113171328633e-136,-0.6798157232207307,0.9813796964647385,0.45545545545545546,0.8848970279406528,0.8001746143384492,1.0,0.9631574045121933,1.0,0.9630548154861694,,,,0.1084822866612894,0.41806155644242593,
three_branches_True_0.5_0.7_30,False,True,,,,,1.2607264278509114e-210,0.7859677880761238,3.0,4.1434621737362694e-196,0.768947608484697,6.1626554722984924e-207,-0.7817842483447931,6.482985181488218e-231,0.8073967592933797,2.3932483649854485e-209,-0.78452866604617,0.9816573899692882,0.4556222889556223,0.7086955580491183,0.4528697003398014,1.0,0.9631886419003234,1.0,0.9641140428295193,,,,0.2092637879350362,0.15375416607938344,
three_branches_True_0.5_0.7_50,False,True,,,,,1.2607264278509114e-210,0.7859677880761238,3.0,4.1434621737362694e-196,0.768947608484697,6.1626554722984924e-207,-0.7817842483447931,6.482985181488218e-231,0.8073967592933797,2.3932483649854485e-209,-0.78452866604617,0.9816573899692882,0.4556222889556223,0.7086955580491183,0.4528697003398014,1.0,0.9631886419003234,1.0,0.9641140428295193,,,,0.2092637879350362,0.15375416607938344,
three_branches_True_0.5_0.7_70,False,True,,,,,1.2607264278509114e-210,0.7859677880761238,3.0,4.1434621737362694e-196,0.768947608484697,6.1626554722984924e-207,-0.7817842483447931,6.482985181488218e-231,0.8073967592933797,2.3932483649854485e-209,-0.78452866604617,0.9816573899692882,0.4556222889556223,0.7086955580491183,0.4528697003398014,1.0,0.9631886419003234,1.0,0.9641140428295193,,,,0.2092637879350362,0.15375416607938344,
three_branches_True_0.5_0.7_10,False,True,,,,,1.2607264278509114e-210,0.7859677880761238,3.0,4.1434621737362694e-196,0.768947608484697,6.1626554722984924e-207,-0.7817842483447931,6.482985181488218e-231,0.8073967592933797,2.3932483649854485e-209,-0.78452866604617,0.9816573899692882,0.4556222889556223,0.7086955580491183,0.4528697003398014,1.0,0.9631886419003234,1.0,0.9641140428295193,,,,0.2092637879350362,0.15375416607938344,
three_branches_True_0.5_0.9_30,False,True,,,,,1.713966946e-315,0.8742636260978075,3.0,1.2324148374275915e-283,0.8526619559697322,5.708793896341125e-235,-0.8113812908025665,0.0,0.8796127530664984,0.0,-0.8829216948075326,0.981445478088859,0.4552886219552886,0.8037074144752986,0.6364145207087525,1.0,0.9635528643460126,1.0,0.9629176932863386,,,,0.12740922928394613,0.2886833580679586,
three_branches_True_0.5_0.9_50,False,True,,,,,1.713966946e-315,0.8742636260978075,3.0,1.2324148374275915e-283,0.8526619559697322,5.708793896341125e-235,-0.8113812908025665,0.0,0.8796127530664984,0.0,-0.8829216948075326,0.981445478088859,0.4552886219552886,0.8037074144752986,0.6364145207087525,1.0,0.9635528643460126,1.0,0.9629176932863386,,,,0.12740922928394613,0.2886833580679586,
three_branches_True_0.5_0.9_70,False,True,,,,,1.713966946e-315,0.8742636260978075,3.0,1.2324148374275915e-283,0.8526619559697322,5.708793896341125e-235,-0.8113812908025665,0.0,0.8796127530664984,0.0,-0.8829216948075326,0.981445478088859,0.4552886219552886,0.8037074144752986,0.6364145207087525,1.0,0.9635528643460126,1.0,0.9629176932863386,,,,0.12740922928394613,0.2886833580679586,
three_branches_True_0.5_0.9_10,False,True,,,,,1.713966946e-315,0.8742636260978075,3.0,1.2324148374275915e-283,0.8526619559697322,5.708793896341125e-235,-0.8113812908025665,0.0,0.8796127530664984,0.0,-0.8829216948075326,0.981445478088859,0.4552886219552886,0.8037074144752986,0.6364145207087525,1.0,0.9635528643460126,1.0,0.9629176932863386,,,,0.12740922928394613,0.2886833580679586,
