albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_pseudotime_statistics,pearson_pseudotime_pvalue,kendall_pseudotime_statistics,kendall_pseudotime_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,50,palantir,500,100,,,,0.5676210273342731,2.33892219374826e-86,,3.931986385106081e-113,,,0.07823217194800734,0.22532073089434332,0.6331179211179212,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,50,palantir,500,100,,,,0.5675951144598536,2.3902349426361543e-86,,4.189076605248754e-113,-0.7886916626031671,4.505063872719984e-213,0.033446815330171416,0.15178191545958317,0.6330579450579451,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,50,palantir,750,30,,,,0.5580009679607489,6.474518010923328e-83,,9.399682197290083e-118,,,0.033446815330171416,0.15178191545958317,0.643010323010323,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,50,palantir,750,30,,,,0.5579867149049035,6.549740441982751e-83,,9.614406707010017e-118,-0.8457916229572677,1.4650684228260294e-274,0.1211873025680867,0.2796489690416497,0.642989706989707,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,50,palantir,750,50,,,,0.5520673892690133,7.564727232441593e-81,,2.2169096209578576e-110,,,0.1211873025680867,0.2796489690416497,0.6270527910527911,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,50,palantir,750,50,,,,0.5520538538765373,7.646493703569747e-81,,2.2736202249270003e-110,-0.7969087823475234,1.1142390598247357e-220,0.06104425666200204,0.19978434327095318,0.6270283350283351,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,50,palantir,750,100,,,,0.567189575075099,3.3560705113138496e-86,,9.900502877816451e-113,,,0.06104425666200204,0.19978434327095318,0.6322421482421483,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,50,palantir,750,100,,,,0.5671720157257905,3.405714811734851e-86,,1.0102772737462412e-112,-0.7218141943620091,1.0561998112656051e-161,0.05564490579148919,0.19193845509624596,0.6322229362229362,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,250,30,,,,0.5004079976946422,1.7348036378036646e-64,,8.223844618727542e-76,,,0.05564490579148919,0.19193845509624596,0.537095529095529,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,250,30,,,,0.5004105242648968,1.731877212905345e-64,,7.694540348316009e-76,-0.8200237554503024,4.1596521552505266e-244,0.25693332477775427,0.41000738886243293,0.5371836091836093,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,250,50,,,,0.5041629070363663,1.3891200688720225e-65,,2.6675013499433993e-75,,,0.25693332477775427,0.41000738886243293,0.5355332955332955,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,250,50,,,,0.5041566894250452,1.394976126636451e-65,,2.3712623827426255e-75,-0.8173975135801136,2.798780378623565e-241,0.09208944913146386,0.24260593909593714,0.5356899556899557,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,250,100,,,,0.5140357182362195,1.5615885457567811e-68,,2.5734830449163637e-75,,,0.09208944913146386,0.24260593909593714,0.5355810555810556,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,250,100,,,,0.5140203525244139,1.5784551436253784e-68,,2.2902438140456177e-75,-0.3366705814974436,6.3211779553829965e-28,0.019647963082890484,0.11662068583041686,0.5357362037362038,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,500,30,,,,0.5006120861272877,1.5135710250933682e-64,,4.335743887782802e-75,-0.47924540622008743,1.4799926947242093e-58,0.019647963082890484,0.11662068583041686,0.534885990885991,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,500,30,,,,0.500619540540848,1.5060451985244421e-64,,4.0339956479399545e-75,-0.8415722852637316,3.326135908616251e-269,0.09268351026864582,0.2427892619354482,0.534982206982207,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,500,50,,,,0.5043619200419279,1.214064231077056e-65,,1.6881840254606384e-74,,,0.09268351026864582,0.2427892619354482,0.5330670410670411,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,500,50,,,,0.5043627460940517,1.2133854216008848e-65,,1.6295283351596283e-74,-0.842988120498239,5.525059031988417e-271,0.08019089139620968,0.2275410543898343,0.5331145011145011,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,500,100,,,,0.5141838136007638,1.4079487530162219e-68,,3.4247877417869314e-74,,,0.08019089139620968,0.2275410543898343,0.5321160761160761,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,500,100,,,,0.5141814949312792,1.410234218784488e-68,,3.392979015258708e-74,-0.8596220782388279,2.587216476586341e-293,0.044159953892119956,0.17279951805382984,0.5321286401286401,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,750,30,,,,0.5006107868126907,1.5148866114419753e-64,,2.8178460899893133e-75,,,0.044159953892119956,0.17279951805382984,0.5354602994602996,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,750,30,,,,0.5006195612023041,1.5060243909631232e-64,,2.7044252872209334e-75,-0.8532972541021671,1.691542230137628e-284,0.1589359167669247,0.329723689221661,0.5355149955149956,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,750,50,,,,0.5044631094626373,1.1336607166781743e-65,,8.387082945566482e-75,,,0.1589359167669247,0.329723689221661,0.534004494004494,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,750,50,,,,0.5044676215103754,1.1302016243326936e-65,,8.148903425447422e-75,-0.8023652232423185,6.295511922781917e-226,0.08422354285917001,0.23193740373690047,0.5340430380430381,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,750,100,,,,0.5143195415136608,1.2803946995462472e-68,,1.713470927126488e-74,,,0.08422354285917001,0.23193740373690047,0.5330470850470851,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,70,palantir,750,100,,,,0.5143221513595299,1.2780582376142196e-68,,1.6718267761478247e-74,-0.8103090539698983,7.198667441304217e-234,0.04709268100600554,0.1779518520011331,0.533080109080109,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,250,30,,,,0.5598828751275443,1.4018168924531462e-83,,2.3663263881538136e-98,,,0.04709268100600554,0.1779518520011331,0.5988506028506029,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,250,30,,,,0.5598205112431116,1.4749616731485579e-83,,2.2116235206346078e-98,-0.8144392377725673,3.786578800181147e-238,0.09707109807380244,0.24832092869983366,0.598923022923023,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,250,50,,,,0.5634301216011988,7.629327792056302e-85,,1.0029690823926137e-97,,,0.09707109807380244,0.24832092869983366,0.5972992532992534,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,250,50,,,,0.5633948568873143,7.85470226348775e-85,,8.016329568629264e-98,-0.7764836823867725,2.2294922585873413e-202,0.05930530479227367,0.19730781932236444,0.5975405015405016,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,250,100,,,,0.5706827081497508,1.7763628553578648e-87,,5.121665473425169e-97,,,0.05930530479227367,0.19730781932236444,0.5955375315375315,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,250,100,,,,0.570625300970018,1.864792991226947e-87,,4.581558991584787e-97,-0.8556776623218103,9.120284375711326e-288,0.0516635424896956,0.18531925134379773,0.5956582876582878,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,500,30,,,,0.5606106013928401,7.737160963901397e-84,,1.3966396256477122e-98,,,0.0516635424896956,0.18531925134379773,0.5994148794148794,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,500,30,,,,0.5605987547475139,7.812472858280564e-84,,1.2466730423327078e-98,-0.8696117328463927,3.72203127802028e-308,0.14960202817731538,0.31142453734095177,0.5995362955362956,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,500,50,,,,0.5639790748449299,4.847007302713808e-85,,6.553850979588298e-98,,,0.14960202817731538,0.31142453734095177,0.5977571977571978,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,500,50,,,,0.5639818197270385,4.8360150192595233e-85,,6.155146279507659e-98,-0.8188991449423447,6.849410546589131e-243,0.12368725971694788,0.2818556856644938,0.5978246858246858,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,500,100,,,,0.5712696604111381,1.0803621705192335e-87,,8.816213181722114e-97,,,0.12368725971694788,0.2818556856644938,0.594948282948283,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,500,100,,,,0.5712747506876917,1.0757083874358632e-87,,8.157424336959031e-97,-0.6792881114255648,2.874766653270239e-136,0.07695988830254322,0.22352555084897077,0.5950326190326191,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,750,30,,,,0.5604717642231243,8.667098930209008e-84,,1.7262140977681018e-98,0.3935287814132413,2.1932787633812501e-38,0.07695988830254322,0.22352555084897077,0.5991882831882832,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,750,30,,,,0.5604691829075572,8.685403345585924e-84,,1.5982245451631945e-98,-0.8168753517164195,1.0087658640468678e-240,0.2478532988692845,0.4682026221275232,0.5992706992706993,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,750,50,,,,0.5638677685968546,5.314347953919618e-85,,8.817926941397683e-98,,,0.2478532988692845,0.4682026221275232,0.5974379134379134,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,750,50,,,,0.5638732263343691,5.290420116913331e-85,,8.500115801880295e-98,-0.8468805355693916,5.720136508271857e-276,0.17824937099632784,0.3546949801433243,0.5974774294774294,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,750,100,,,,0.5711753262941365,1.1703288051522438e-87,,1.120026306143314e-96,,,0.17824937099632784,0.3546949801433243,0.5946882186882188,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,30,70,100,palantir,750,100,,,,0.5711813350511524,1.1643820617832143e-87,,1.0589751135828018e-96,-0.7145406808829377,5.059895145005909e-157,0.0790115581501499,0.22493573558547336,0.5947491427491428,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,250,30,,,,0.588586189582175,2.8918460138842826e-94,,1.353436630971342e-134,,,0.0790115581501499,0.22493573558547336,0.6762129042129044,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,250,30,,,,0.5885663113531272,2.944073216841379e-94,,1.4078987935151138e-134,-0.8103060242070991,7.250239755710337e-234,0.16378030516870526,0.31754576778570665,0.6761812121812122,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,250,50,,,,0.580831891948342,2.838267864718209e-91,,1.2512984775345923e-128,,,0.16378030516870526,0.31754576778570665,0.664931572931573,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,250,50,,,,0.5808157486115938,2.878713029805075e-91,,1.327546349520823e-128,-0.7933970628445837,2.188668338699562e-217,0.07093471704931832,0.21396671646275559,0.6648819048819049,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,250,100,,,,0.5917268976757497,1.6833912273684516e-95,,6.2201571412369456e-124,,,0.07093471704931832,0.21396671646275559,0.6556891876891877,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,250,100,,,,0.5916681513841303,1.7758652945957475e-95,,6.964077730254355e-124,-0.2792207501333914,2.293312428205337e-19,0.023967508067694213,0.1271709384549632,0.6555908835908837,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,500,30,,,,0.5884051967807181,3.4035572453814665e-94,,2.6593664132396167e-134,0.23781559197794225,2.525508249739476e-14,0.023967508067694213,0.1271709384549632,0.6756697596697597,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,500,30,,,,0.5883970705354807,3.428537556526114e-94,,2.718322970304926e-134,-0.8783136391465862,4.05e-322,0.17853261107793458,0.3309983504747438,0.6756521076521077,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,500,50,,,,0.5806172542216717,3.425528420718947e-91,,2.718920375746844e-128,,,0.17853261107793458,0.3309983504747438,0.6642791682791683,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,500,50,,,,0.5806109893286121,3.4443762612086595e-91,,2.7335727564638174e-128,-0.803038892944366,1.379401741278908e-226,0.12379376486797705,0.2785228479888685,0.6642746442746443,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,500,100,,,,0.5915403471479075,1.9948952087000332e-95,,9.667949152508052e-124,,,0.12379376486797705,0.2785228479888685,0.6553052113052115,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,500,100,,,,0.5915148449951492,2.041720076814468e-95,,9.824725845487813e-124,-0.7256727698736087,3.0171062827316155e-164,0.05554921302569473,0.19186651666511004,0.6552911952911953,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,750,30,,,,0.5883176759759553,3.682414655774565e-94,,3.7678002471150737e-134,,,0.05554921302569473,0.19186651666511004,0.6753891393891394,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,750,30,,,,0.5883139472979856,3.6947875933519403e-94,,3.797765579987549e-134,-0.8109186274865545,1.7074824675173077e-234,0.370148930179228,0.48372891984592004,0.6753827553827555,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,750,50,,,,0.5805389777580506,3.6685827254737527e-91,,4.805071378602986e-128,,,0.370148930179228,0.48372891984592004,0.6637994077994078,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,750,50,,,,0.5805358186536947,3.678744650419096e-91,,4.784534290848756e-128,-0.8410343172014065,1.5614905627314163e-268,0.13259235210630785,0.28766996386322546,0.6638030198030198,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,750,100,,,,0.5914145754968255,2.2366848165471247e-95,,1.4857103675639113e-123,,,0.13259235210630785,0.28766996386322546,0.6549305829305829,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,30,palantir,750,100,,,,0.5914004425726005,2.2656169143005277e-95,,1.5590761426124642e-123,-0.7193571143865374,4.1827403319378224e-160,0.07344334463349872,0.21789158032256395,0.654888522888523,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,250,30,,,,0.6018285655878489,1.446813624286674e-99,,1.508127421944336e-140,,,0.07344334463349872,0.21789158032256395,0.686988374988375,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,250,30,,,,0.6018084944789053,1.4744680754782727e-99,,1.5570313531653602e-140,-0.8720556130696331,5.65245423311e-312,0.1559137965401287,0.3145625108925666,0.686963822963823,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,250,50,,,,0.5836944394378929,2.2801438577378522e-92,,5.81927716965943e-130,,,0.1559137965401287,0.3145625108925666,0.6674948234948235,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,250,50,,,,0.5836197957067842,2.4358816954932576e-92,,6.474464133847452e-130,-0.8263537132679164,4.0629783788915445e-251,0.07701130252568444,0.2224973963224151,0.6674061194061195,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,250,100,,,,0.589567307705678,1.1935336425258337e-94,,8.471861712506157e-130,,,0.07701130252568444,0.2224973963224151,0.6671824271824273,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,250,100,,,,0.5894837148570033,1.287159735124988e-94,,1.0107646829304296e-129,-0.4253887728755826,3.25049151871632e-45,0.01820464805758776,0.11133937457781272,0.667035451035451,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,500,30,,,,0.6018220438255163,1.4557423158891906e-99,,1.6423573544561696e-140,,,0.01820464805758776,0.11133937457781272,0.686922770922771,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,500,30,,,,0.601807140957171,1.4763518313693952e-99,,1.7213587915150615e-140,-0.8451134089597626,1.090394563001139e-273,0.12931888915500928,0.2858784010488026,0.6868866148866151,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,500,50,,,,0.5836550026884181,2.3611475849807885e-92,,1.4844811664561198e-129,,,0.12931888915500928,0.2858784010488026,0.6667151707151707,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,500,50,,,,0.5836089549169877,2.459364515252238e-92,,1.5284226104132767e-129,-0.8019587209900725,1.5691086423078568e-225,0.0922608696781052,0.2425435049767248,0.6666908466908467,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,500,100,,,,0.5893409169987779,1.4643242362788575e-94,,3.822305958844445e-129,,,0.0922608696781052,0.2425435049767248,0.6659253539253539,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,500,100,,,,0.5892900613045992,1.53311920894682e-94,,4.230188981873942e-129,-0.7465961703833512,7.68544776004243e-179,0.05126442454625757,0.18546538141122867,0.6658405378405379,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,750,30,,,,0.6016851802810476,1.656312339541286e-99,,2.288354627359398e-140,,,0.05126442454625757,0.18546538141122867,0.6866673866673867,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,750,30,,,,0.6016773050925994,1.6686567043526646e-99,,2.302658112935371e-140,-0.8264484234621606,3.1754181604317986e-251,0.1973063394177022,0.3530244826225563,0.6866625866625867,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,750,50,,,,0.5835937582386039,2.4926629365001513e-92,,1.766066531370082e-129,,,0.1973063394177022,0.3530244826225563,0.6665703065703066,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,750,50,,,,0.5835657426730619,2.5552310785226334e-92,,1.8593553981426173e-129,-0.8210676757450461,3.0346383988313673e-245,0.12340146505527057,0.2782302500491336,0.6665273585273586,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,750,100,,,,0.5892339384578427,1.6127815581405974e-94,,5.3067661792099575e-129,,,0.12340146505527057,0.2782302500491336,0.6656507696507697,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,50,palantir,750,100,,,,0.5892031919929731,1.6581585058654974e-94,,5.589421743435011e-129,-0.7197018469508099,2.5022670682708606e-160,0.05471287229084274,0.19057127771467183,0.6656073176073176,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,250,30,,,,0.5634825125752339,7.306337585632256e-85,,1.1760476221170038e-117,,,0.05471287229084274,0.19057127771467183,0.6428057348057348,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,250,30,,,,0.5634636148107388,7.421241237614103e-85,,1.230250524211274e-117,-0.8621162735799539,6.560459406234583e-297,0.15086436264056297,0.306284735521487,0.6427645747645747,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,250,50,,,,0.5634314339917404,7.621065848043292e-85,,1.1015571070054373e-115,,,0.15086436264056297,0.306284735521487,0.6386266826266827,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,250,50,,,,0.5634123912992386,7.741824242747663e-85,,1.45767459558632e-115,-0.8564399165388833,7.96153603621211e-289,0.07622417033992764,0.22197463067626247,0.6383666783666784,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,250,100,,,,0.568853474278497,8.313664667682223e-87,,5.245169568397215e-114,,,0.07622417033992764,0.22197463067626247,0.635018603018603,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,250,100,,,,0.5688204684560337,8.547670598123571e-87,,6.492252653499119e-114,-0.5235614690605433,1.7977021838785517e-71,0.035719873219176725,0.1541573957079314,0.6348179748179749,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,500,30,,,,0.5634837205584223,7.299053252446823e-85,,4.347572994559495e-118,,,0.035719873219176725,0.1541573957079314,0.6437131517131518,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,500,30,,,,0.5634889450798586,7.267631738585871e-85,,3.944113105007698e-118,-0.8523816897013615,2.9508868758581842e-283,0.2246379144678717,0.39545462425970185,0.6438017958017959,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,500,50,,,,0.5634517735254401,7.494154786433233e-85,,2.7551521166110244e-116,,,0.2246379144678717,0.39545462425970185,0.639909327909328,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,500,50,,,,0.5634548275979524,7.47528112780032e-85,,2.835097483818251e-116,-0.8258192502979605,1.6281310824676e-250,0.16945824818327876,0.3248691504209133,0.639882915882916,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,500,100,,,,0.569001436115149,7.340626540862945e-87,,6.983383867082947e-115,,,0.16945824818327876,0.3248691504209133,0.6369078369078369,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,500,100,,,,0.5689984720074666,7.35895870746304e-87,,6.953559855842626e-115,-0.8135676104601427,3.0913923540025356e-237,0.06958876575994948,0.2129876200449191,0.636911832911833,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,750,30,,,,0.5632073880092028,9.168902722376118e-85,,4.33555428972257e-118,0.19413003610974808,6.007498033591896e-10,0.06958876575994948,0.2129876200449191,0.6437156717156718,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,750,30,,,,0.5632068205660746,9.17319588975146e-85,,4.344822937993436e-118,-0.8563399739296352,1.0969765958058218e-288,0.2288121122748151,0.4081717080061502,0.6437137277137277,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,750,50,,,,0.5630691785499383,1.0275979110669855e-84,,4.3494156157001384e-116,,,0.2288121122748151,0.4081717080061502,0.6394874314874315,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,750,50,,,,0.5630684319553813,1.0282307207652705e-84,,4.312325000311221e-116,-0.831737784021678,2.619331210066612e-257,0.18764799074839167,0.3496219809233287,0.6394953514953515,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,750,100,,,,0.5685952033790743,1.0329724188106276e-86,,9.878150999270951e-115,,,0.18764799074839167,0.3496219809233287,0.6365838485838486,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,70,palantir,750,100,,,,0.5685941178650016,1.0339150974593382e-86,,9.8344996989108e-115,-0.7931673609664234,3.575649059046679e-217,0.07403603846224487,0.21877758069700354,0.6365879885879886,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,250,30,,,,0.6980803095441818,5.92771131163736e-147,,9.760947102668213e-167,,,0.07403603846224487,0.21877758069700354,0.7293864333864335,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,250,30,,,,0.6981792929881564,5.180808326965164e-147,,8.936183391655727e-167,-0.8635140151990014,5.899136023218598e-299,0.19992264472706273,0.3604360114950171,0.7294431334431334,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,250,50,,,,0.7073300437616858,1.5897478018122022e-152,,2.6040222736139044e-168,,,0.19992264472706273,0.3604360114950171,0.7317021717021718,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,250,50,,,,0.7073982315766052,1.4435926981591626e-152,,2.3029348107688493e-168,-0.7927876328751845,8.038372375262397e-217,0.1167318313507063,0.2711188008529386,0.7317802677802678,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,250,100,,,,0.7078535520470268,7.576328195796672e-153,,8.827716155556236e-166,,,0.1167318313507063,0.2711188008529386,0.72796741996742,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,250,100,,,,0.7078924134008967,7.170295799652211e-153,,8.945994321019017e-166,-0.7083876798354628,3.550766918911e-153,0.09778866469464383,0.24915258371459667,0.7279588159588161,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,500,30,,,,0.697292798452579,1.727326459115534e-146,,1.6085544342733537e-167,,,0.09778866469464383,0.24915258371459667,0.7305416265416267,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,500,30,,,,0.6973362473810597,1.6284971860538638e-146,,1.4601754150562804e-167,-0.8571000337598765,9.526258396516884e-290,0.20573661570906382,0.3773085373240908,0.7306034626034627,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,500,50,,,,0.7066801051702476,3.980507956473628e-152,,7.513520977607934e-169,,,0.20573661570906382,0.3773085373240908,0.7324908964908966,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,500,50,,,,0.7067215791325059,3.7543528622884084e-152,,7.175456885464748e-169,-0.8153905585612676,3.7796193511812904e-239,0.13374088454081456,0.29191356532815915,0.7325200565200566,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,500,100,,,,0.7068344105260067,3.201854806337581e-152,,1.7418195616938496e-166,,,0.13374088454081456,0.29191356532815915,0.7290141210141211,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,500,100,,,,0.7068817955749874,2.9947341058428365e-152,,1.6621240246665305e-166,-0.6869061247429666,1.6782701891860328e-140,0.08435285229608716,0.23275469154861905,0.7290442530442531,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,750,30,,,,0.6971809632285959,2.010082504058776e-146,,1.3764847280603092e-167,0.296981308295463,8.232873269089225e-22,0.08435285229608716,0.23275469154861905,0.7306411666411666,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,750,30,,,,0.6972156794529727,1.9176929266637053e-146,,1.3038835255487386e-167,-0.8224077160547136,1.027355303098651e-246,0.2741836176220997,0.46490033928226465,0.7306757746757747,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,750,50,,,,0.706689126664085,3.930185771943248e-152,,6.081779089663181e-169,,,0.2741836176220997,0.46490033928226465,0.7326247686247687,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,750,50,,,,0.7067214076661653,3.755260968388262e-152,,5.65830893115297e-169,-0.8210278836839924,3.3541392362336053e-245,0.2050045541067839,0.37851065855478605,0.7326704526704527,True
phyla5,1000,GRN_100,0.7,0.9,multiomics,False,50,70,100,palantir,750,100,,,,0.7067699096910753,3.5069234625217164e-152,,1.3274716986142924e-166,,,0.2050045541067839,0.37851065855478605,0.7291888411888413,True
